client_name,project_name,bid_classification,bid_type,bid_ID,awarded_date,awarded_year,company_name,submitted_price,winning_status
Halton Region,"ENGINEERING SERVICES FOR PRELIMINARY & DETAILED DESIGN, CONTRACT TENDER PREPARATION TO TENDER AWARD, PROJECT MANAGEMENT & CONSTRUCTION FIELD SERVICES FOR NEW 200MM WW MAIN ON GLENDOR AVE FROM BONNIE CRT TO THE 900MM TRUNK SEWER ON GLENDOR AVE, BURLINGTON",Services,RFP,P-921-19,Jan 24,2020,McIntosh Perry Consulting Engineers Ltd.,,0
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,Aquacom Contracting Ltd.,,1
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,Aquaone water quality,,1
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,Aquazition(2009)Ltd,,1
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,Clearford Water Systems Inc.,,1
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,Corix Water Services Inc.,,1
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,Fer-Pal Construction Ltd 1,,1
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,HYDRATEST,,1
Halton Region,"REQUEST FOR PRE-QUALIFICATION FOR WATERMAIN DISINFECTION, SWABBING AND COMMISSIONING CONTRACTORS",Construction,RFPQ,T-048(A)-19,Oct 25,2019,OCWA,,1
Halton Region,Consulting Services for the Halton Region Fleet Management Review,Services,RFP,P-896-19,Oct 18,2019,KPMG LLP,,0
Halton Region,Consulting Services for the Halton Region Fleet Management Review,Services,RFP,P-896-19,Oct 18,2019,Matrix Consulting Group,,0
Halton Region,Consulting Services for the Halton Region Fleet Management Review,Services,RFP,P-896-19,Oct 18,2019,WSP Canada Inc.,,1
Halton Region,Leak Detection Surveys in the Region of Halton,Services,RFQ,Q-667-19,Oct 6,2019,,,
Halton Region,Consulting Services for Regional Wastewater Hydraulic Model (InfoWorks ICM) Peer Review and Calibration S2678C,Services,RFP,P-912-19,Oct 25,2019,Civica Infrastructure Inc.,,0
Halton Region,Consulting Services for Regional Wastewater Hydraulic Model (InfoWorks ICM) Peer Review and Calibration S2678C,Services,RFP,P-912-19,Oct 25,2019,GM BluePlan Engineering Limited,,1
Halton Region,Consulting Services for Regional Wastewater Hydraulic Model (InfoWorks ICM) Peer Review and Calibration S2678C,Services,RFP,P-912-19,Oct 25,2019,WSP Canada Inc.,,0
Halton Region,Road Weather Information System (RWIS) Weather Forecasting Services for the Region of Halton,Construction,RFT,T-219-19,Oct 25,2019,MeteoGroup Weather Services Canada Inc,,0
Halton Region,Road Weather Information System (RWIS) Weather Forecasting Services for the Region of Halton,Construction,RFT,T-219-19,Oct 25,2019,Weatherlogics Inc,,1
Halton Region,Road Weather Information System (RWIS) Weather Forecasting Services for the Region of Halton,Construction,RFT,T-219-19,Oct 25,2019,Wood Canada Limited,,0
Halton Region,Consulting Services to Update the Wastewater Pumping Station Servicing Strategy,Services,RFP,P-911-19,Oct 15,2019,GM BluePlan Engineering Limited,,1
Halton Region,Consulting Services to Update the Wastewater Pumping Station Servicing Strategy,Services,RFP,P-911-19,Oct 15,2019,R.J. Burnside & Associates Limited,,0
Halton Region,Consulting Services to Update the Wastewater Pumping Station Servicing Strategy,Services,RFP,P-911-19,Oct 15,2019,WSP Canada Inc.,,0
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,DESO Construction Limited,"$494,900.00",1
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,Howlett Development & Construction Services Ltd,"$624,405.50",0
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,King Cross Contracting Limited,"$733,388.00",0
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,King Paving & Construction Ltd.,"$595,072.00",0
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,LAKESIDE CONTRACTING COMPANY LIMITED,"$539,350.00",0
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,Nabolsy Contracting Inc.,"$572,819.00",0
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,Navacon Construction Inc.,"$706,170.00",0
Halton Region,Watermain Replacement on Linbrook Road from Salem Road to Cul-de-Sac in the City of Burlington,Construction,RFT,W-3308-19,Oct 3,2019,Wesroc Construction LTD.,"$627,274.00",0
Halton Region,LAKESHORE PARK DEMOLITIONS (918 & 926LAKESHORE COURT AND 1005 LAKESHORE ROAD,Construction,RFT,T-528-19,Nov 26,2019,Budget Environmental Disposal Inc,"$258,100.00",0
Halton Region,LAKESHORE PARK DEMOLITIONS (918 & 926LAKESHORE COURT AND 1005 LAKESHORE ROAD,Construction,RFT,T-528-19,Nov 26,2019,MAXX NORTH AMERICA  GROUP INC.,"$171,450.00",1
Halton Region,LAKESHORE PARK DEMOLITIONS (918 & 926LAKESHORE COURT AND 1005 LAKESHORE ROAD,Construction,RFT,T-528-19,Nov 26,2019,Rafat General Contractor Inc.,"$276,900.00",0
Halton Region,LAKESHORE PARK DEMOLITIONS (918 & 926LAKESHORE COURT AND 1005 LAKESHORE ROAD,Construction,RFT,T-528-19,Nov 26,2019,Salandria LTD.,"$246,122.00",0
Halton Region,LAKESHORE PARK DEMOLITIONS (918 & 926LAKESHORE COURT AND 1005 LAKESHORE ROAD,Construction,RFT,T-528-19,Nov 26,2019,Schouten Excavating Inc.,"$233,542.00",0
Halton Region,LAKESHORE PARK DEMOLITIONS (918 & 926LAKESHORE COURT AND 1005 LAKESHORE ROAD,Construction,RFT,T-528-19,Nov 26,2019,Tri-Phase Group Inc.,"$259,904.00",0
Halton Region,2019 Landscape Program,Construction,RFT,T-532-19,Oct 1,2019,CSL Group Ltd,"$227,020.00",0
Halton Region,2019 Landscape Program,Construction,RFT,T-532-19,Oct 1,2019,Gobro con Inc,"$129,325.00",0
Halton Region,2019 Landscape Program,Construction,RFT,T-532-19,Oct 1,2019,Lomco Limited,"$103,070.00",0
Halton Region,2019 Landscape Program,Construction,RFT,T-532-19,Oct 1,2019,M & S Architectural Concrete Ltd.,"$99,829.50",1
Halton Region,2019 Landscape Program Dundas Street and Ninth Line,Construction,RFT,T-531-19,Oct 16,2019,CSL Group Ltd,"$462,741.00",0
Halton Region,2019 Landscape Program Dundas Street and Ninth Line,Construction,RFT,T-531-19,Oct 16,2019,Gobro con Inc,"$285,765.00",0
Halton Region,2019 Landscape Program Dundas Street and Ninth Line,Construction,RFT,T-531-19,Oct 16,2019,M & S Architectural Concrete Ltd.,"$241,461.35",1
Halton Region,Demand Residential Appliance Repair Services,Services,RFT,T-218-19,Oct 29,2019,Appliance Depot,,1
Halton Region,"Provision of Engineering Services for Site Investigation, Preliminary and Detailed Design, Contract Administration and Inspection Services for Washburn Pump Station and Reservoir Upgrades",Services,RFP,P-901-19,Oct 30,2019,AECOM Canada Ltd.,,0
Halton Region,"Provision of Engineering Services for Site Investigation, Preliminary and Detailed Design, Contract Administration and Inspection Services for Washburn Pump Station and Reservoir Upgrades",Services,RFP,P-901-19,Oct 30,2019,Associated Engineering (Ont.) Ltd.,,1
Halton Region,"Provision of Engineering Services for Site Investigation, Preliminary and Detailed Design, Contract Administration and Inspection Services for Washburn Pump Station and Reservoir Upgrades",Services,RFP,P-901-19,Oct 30,2019,GM BluePlan Engineering Limited,,0
Halton Region,"Provision of Engineering Services for Site Investigation, Preliminary and Detailed Design, Contract Administration and Inspection Services for Washburn Pump Station and Reservoir Upgrades",Services,RFP,P-901-19,Oct 30,2019,Green PI Inc,,0
Halton Region,"Provision of Engineering Services for Site Investigation, Preliminary and Detailed Design, Contract Administration and Inspection Services for Washburn Pump Station and Reservoir Upgrades",Services,RFP,P-901-19,Oct 30,2019,R.V. Anderson Associates Limited,,0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,614128 Ontario Ltd o/a Trisan Construction,"$33,398,419.85",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,Aecon Construction and Materials Limited,"$39,713,381.50",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,Dom-Meridian Construction Ltd.,"$41,559,787.13",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,D'Orazio Infrastructure Group Limited,"$37,863,302.80",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,Drainstar Contracting Ltd,"$32,565,093.90",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,EBC inc.,"$34,600,000.00",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,FERMAR PAVING LIMITED,"$38,384,749.54",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,Four Seasons Site Development Ltd.,"$32,400,414.50",1
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,Graham Bros. Construction Limited,"$40,279,491.13",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,GRASCAN CONSTRUCTION LTD.,"$38,470,000.00",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,KAPP Infrastructure Inc.,"$36,323,918.45",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,Nabolsy Contracting Inc.,"$39,845,328.00",0
Halton Region,"Trafalgar Road (Reg. Rd. 3) Improvements from Leighland Avenue to North of Hays Boulevard, in the Region of Halton",Construction,RFT,R-2079B-19,Nov 15,2019,PAVE-AL LIMITED,"$38,399,978.53",0
Halton Region,Supply and Delivery of Trojan Compatible Ultra Violet Lamps,Construction,RFT,T-535-19,Sep 25,2019,"American Air & Water, Inc.","$50,750.00",0
Halton Region,Supply and Delivery of Trojan Compatible Ultra Violet Lamps,Construction,RFT,T-535-19,Sep 25,2019,Atlantic Ultraviolet Corporation,"$58,435.00",0
Halton Region,Supply and Delivery of Trojan Compatible Ultra Violet Lamps,Construction,RFT,T-535-19,Sep 25,2019,H2Flow Equipment Inc.,"$114,260.00",0
Halton Region,Supply and Delivery of Trojan Compatible Ultra Violet Lamps,Construction,RFT,T-535-19,Sep 25,2019,"UV DOCTOR LAMPS, LLC","$67,860.00",0
Halton Region,CONSULTING SERVICES FOR FALL 2019 PAVEMENT CONDITION DATA UPDATE AND ROAD VIDEO DATA LOGGING,Services,RFP,P-909-19,Sep 24,2019,Fugro Roadware,,0
Halton Region,CONSULTING SERVICES FOR FALL 2019 PAVEMENT CONDITION DATA UPDATE AND ROAD VIDEO DATA LOGGING,Services,RFP,P-909-19,Sep 24,2019,IMS Infrastructure Management Services Canada Inc.,,0
Halton Region,CONSULTING SERVICES FOR FALL 2019 PAVEMENT CONDITION DATA UPDATE AND ROAD VIDEO DATA LOGGING,Services,RFP,P-909-19,Sep 24,2019,Stantec Consulting Ltd.,,1
Halton Region,"CONSULTING SERVICES TO ASSESS, INSPECT AND PREPARE TENDER AND SPECIFICATION DOCUMENTS FOR THE CLEANING & INSPECTION OF THE STEWARTTOWN SANITARY TRUNK MAIN",Services,RFP,P-910-19,Oct 10,2019,Chisholm Fleming & Associates,,0
Halton Region,"CONSULTING SERVICES TO ASSESS, INSPECT AND PREPARE TENDER AND SPECIFICATION DOCUMENTS FOR THE CLEANING & INSPECTION OF THE STEWARTTOWN SANITARY TRUNK MAIN",Services,RFP,P-910-19,Oct 10,2019,R.V. Anderson Associates Limited,,1
Halton Region,"CONSULTING SERVICES TO ASSESS, INSPECT AND PREPARE TENDER AND SPECIFICATION DOCUMENTS FOR THE CLEANING & INSPECTION OF THE STEWARTTOWN SANITARY TRUNK MAIN",Services,RFP,P-910-19,Oct 10,2019,Robinson Consultants Inc,,0
Halton Region,Watermain Installation and Water Servicing on Hornby Road and Sixth Line in the Town of Halton Hills,Construction,RFT,W-3263A-19,Oct 11,2019,614128 Ontario Ltd o/a Trisan Construction,"$3,781,255.00",0
Halton Region,Watermain Installation and Water Servicing on Hornby Road and Sixth Line in the Town of Halton Hills,Construction,RFT,W-3263A-19,Oct 11,2019,A. vanEgmond Construction (2005) Ltd,"$3,615,385.00",0
Halton Region,Watermain Installation and Water Servicing on Hornby Road and Sixth Line in the Town of Halton Hills,Construction,RFT,W-3263A-19,Oct 11,2019,Atlantis Underground Services LTD.,"$3,089,623.00",0
Halton Region,Watermain Installation and Water Servicing on Hornby Road and Sixth Line in the Town of Halton Hills,Construction,RFT,W-3263A-19,Oct 11,2019,AVERTEX Utility Solutions Inc,"$2,494,717.00",1
Halton Region,Watermain Installation and Water Servicing on Hornby Road and Sixth Line in the Town of Halton Hills,Construction,RFT,W-3263A-19,Oct 11,2019,DIG-CON INTERNATIONAL LIMITED,"$4,235,291.50",0
Halton Region,Watermain Installation and Water Servicing on Hornby Road and Sixth Line in the Town of Halton Hills,Construction,RFT,W-3263A-19,Oct 11,2019,Robert B. Somerville Co. Limited,"$3,687,035.00",0
Halton Region,Watermain Construction on Truman Street in the City of Burlington,Construction,RFT,W-3163A-19,Feb 18,2020,A. vanEgmond Construction (2005) Ltd,"$574,075.00",0
Halton Region,Watermain Construction on Truman Street in the City of Burlington,Construction,RFT,W-3163A-19,Feb 18,2020,Atlantis Underground Services LTD.,"$528,745.00",0
Halton Region,Watermain Construction on Truman Street in the City of Burlington,Construction,RFT,W-3163A-19,Feb 18,2020,DIG-CON INTERNATIONAL LIMITED,"$525,131.40",1
Halton Region,Watermain Construction on Truman Street in the City of Burlington,Construction,RFT,W-3163A-19,Feb 18,2020,King Cross Contracting Limited,"$576,464.00",0
Halton Region,Watermain Construction on Truman Street in the City of Burlington,Construction,RFT,W-3163A-19,Feb 18,2020,LAKESIDE CONTRACTING COMPANY LIMITED,"$618,400.00",0
Halton Region,Watermain Construction on Truman Street in the City of Burlington,Construction,RFT,W-3163A-19,Feb 18,2020,Wesroc Construction LTD.,"$543,468.00",0
Halton Region,Rehabilitation and Erosion Control at Culvert 38-1187810 CU01 on Upper Middle Road East 0.15km East of Grosvenor Street in the Town of Oakville,Construction,RFT,R-2280N-19,Oct 3,2019,2220742 Ontario Ltd o/a Bronte Construction,"$935,111.50",1
Halton Region,Supply of Instrumentation Multi Function Calibrators and Related Equipment,Services,RFQ,Q-165-19,Aug 26,2019,,,
Halton Region,Replacement of Fabric Roof at Halton Waste Management Site,Construction,RFQ,Q-655-19,Nov 1,2019,,,
Halton Region,Provision of Engineering Services FOR GEORGETOWN WWTP,Services,RFP,P-906-19,Sep 29,2019,AECOM Canada Ltd.,,0
Halton Region,Provision of Engineering Services FOR GEORGETOWN WWTP,Services,RFP,P-906-19,Sep 29,2019,CH2M Hill Canada Limited,,0
Halton Region,Provision of Engineering Services FOR GEORGETOWN WWTP,Services,RFP,P-906-19,Sep 29,2019,R.V. Anderson Associates Limited,,1
Halton Region,Provision of Engineering Services FOR GEORGETOWN WWTP,Services,RFP,P-906-19,Sep 29,2019,Wood Canada Limited,,0
Halton Region,Provision of Engineering Services FOR GEORGETOWN WWTP,Services,RFP,P-906-19,Sep 29,2019,WSP Canada Inc.,,0
Halton Region,Consulting Services for the Provision of Engineering Services for Design and Contract Administration of Burlington WPP Chlorination System Upgrade,Services,RFP,P-900-19,Sep 24,2019,Associated Engineering (Ont.) Ltd.,,0
Halton Region,Consulting Services for the Provision of Engineering Services for Design and Contract Administration of Burlington WPP Chlorination System Upgrade,Services,RFP,P-900-19,Sep 24,2019,CIMA Canada Inc.,,0
Halton Region,Consulting Services for the Provision of Engineering Services for Design and Contract Administration of Burlington WPP Chlorination System Upgrade,Services,RFP,P-900-19,Sep 24,2019,R. E. Poisson Engineering Inc.,,1
Halton Region,"5440 First Line, Milton Designated Substances Removal and Demolition",Construction,RFT,T-515-19,Oct 24,2019,Budget Environmental Disposal Inc,"$118,900.00",1
Halton Region,"5440 First Line, Milton Designated Substances Removal and Demolition",Construction,RFT,T-515-19,Oct 24,2019,Delsan-AIM Environmental Services Inc,"$154,925.00",0
Halton Region,"5440 First Line, Milton Designated Substances Removal and Demolition",Construction,RFT,T-515-19,Oct 24,2019,Kieswetter Demolition Inc,"$162,258.60",0
Halton Region,"5440 First Line, Milton Designated Substances Removal and Demolition",Construction,RFT,T-515-19,Oct 24,2019,Salandria LTD.,"$129,283.00",0
Halton Region,"5440 First Line, Milton Designated Substances Removal and Demolition",Construction,RFT,T-515-19,Oct 24,2019,Schouten Excavating Inc.,"$155,644.00",0
Halton Region,"5440 First Line, Milton Designated Substances Removal and Demolition",Construction,RFT,T-515-19,Oct 24,2019,Tri-Phase Group Inc.,"$159,973.00",0
Halton Region,"5440 First Line, Milton Designated Substances Removal and Demolition",Construction,RFT,T-515-19,Oct 24,2019,United Wrecking Inc,"$239,381.48",0
Halton Region,SUPPLY & DELIVERY OF DISPOSABLE FOOD PACKAGING PRODUCTS FOR THE VILLAGES OF HALTON PRODUCTION KITCHEN AND HALTON REGION LONG TERM CARE HOMES,Goods,RFT,T-215-19,Oct 25,2019,GT French Paper,,1
Halton Region,SUPPLY & DELIVERY OF DISPOSABLE FOOD PACKAGING PRODUCTS FOR THE VILLAGES OF HALTON PRODUCTION KITCHEN AND HALTON REGION LONG TERM CARE HOMES,Goods,RFT,T-215-19,Oct 25,2019,MISTER CHEMICAL LTD,,0
Halton Region,Supply and Delivery of two (2) 2020 Mercedes 3050 Sprinter Cargo Vans,Goods,RFT,T-526-19,Sep 18,2019,Quantum Automotive Group Inc dba Mercedes-Benz Burlington,"$141,627.00",1
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Atlantis Underground Services LTD.,"$832,930.00",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Blackstone Paving & Construction Limited,"$735,671.00",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Capital Paving Inc,"$846,029.00",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,DESO Construction Limited,"$599,400.00",1
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,DIG-CON INTERNATIONAL LIMITED,"$1,085,511.90",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,LAKESIDE CONTRACTING COMPANY LIMITED,"$1,014,050.00",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Lancorp Construction Co Ltd.,"$834,329.00",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Tectonic Infrastructure Inc.,"$1,288,083.07",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Tedescon Infrastructure Ltd,"$638,000.00",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Vics Group Inc,"$902,480.00",0
Halton Region,"Watermain Installation on North Service Road West from 1275 to 1395, in the Town of Oakville",Construction,RFT,W-3138-19,Sep 16,2019,Wm Groves Limited,"$1,057,692.00",0
Halton Region,All Labour and Materials for Noise Wall and Acoustic Fence Repairs,Construction,RFT,T-530-19,Aug 27,2019,1498597 Ontario Inc. o/a Aesthetics Landscape Contractors,"$26,985.00",1
Halton Region,All Labour and Materials for Noise Wall and Acoustic Fence Repairs,Construction,RFT,T-530-19,Aug 27,2019,Anchor Construction,"$97,450.00",0
Halton Region,All Labour and Materials for Noise Wall and Acoustic Fence Repairs,Construction,RFT,T-530-19,Aug 27,2019,Halton Construction Limited,"$63,600.00",0
Halton Region,All Labour and Materials for Noise Wall and Acoustic Fence Repairs,Construction,RFT,T-530-19,Aug 27,2019,J&J Property Services Inc.,"$58,250.00",0
Halton Region,Provision of Engineering Services for 2020 Asphalt Resurfacing Program on Various Roads,Services,RFP,P-903-19,Oct 25,2019,AECOM Canada Ltd.,,0
Halton Region,Provision of Engineering Services for 2020 Asphalt Resurfacing Program on Various Roads,Services,RFP,P-903-19,Oct 25,2019,Chisholm Fleming & Associates,,1
Halton Region,Provision of Engineering Services for 2020 Asphalt Resurfacing Program on Various Roads,Services,RFP,P-903-19,Oct 25,2019,Wood Canada Limited,,0
Halton Region,"Provision of Engineering Services for Optimization of the Halton Waste Management Site in Milton, Ontario",Services,RFP,P-898-19,Sep 4,2019,Associated Engineering (Ont.) Ltd.,,1
Halton Region,"Provision of Engineering Services for Optimization of the Halton Waste Management Site in Milton, Ontario",Services,RFP,P-898-19,Sep 4,2019,Dillon Consulting Limited,,0
Halton Region,"Provision of Engineering Services for Optimization of the Halton Waste Management Site in Milton, Ontario",Services,RFP,P-898-19,Sep 4,2019,WSP Canada Inc.,,0
Halton Region,Digester Cleaning: Georgetown Primary Digester #2,Construction,RFT,S-3274A1-19,Aug 27,2019,Entec Waste Management Inc.,"$154,920.00",1
Halton Region,Digester Cleaning: Georgetown Primary Digester #2,Construction,RFT,S-3274A1-19,Aug 27,2019,Revolution Environmental Solutions LP (Terrapure),"$802,305.00",0
Halton Region,Digester Cleaning: Georgetown Primary Digester #2,Construction,RFT,S-3274A1-19,Aug 27,2019,Wessuc Inc.,"$218,837.03",0
Halton Region,Industrial Parts Supplier for the Halton Region Plant Maintenance Group,Services,RFP,P-196-19,Aug 1,2019,Atlantic Bearing & Drives Inc,,0
Halton Region,Industrial Parts Supplier for the Halton Region Plant Maintenance Group,Services,RFP,P-196-19,Aug 1,2019,BDI Canada Inc.,,0
Halton Region,Industrial Parts Supplier for the Halton Region Plant Maintenance Group,Services,RFP,P-196-19,Aug 1,2019,Talon Industries Inc,,0
Halton Region,"ENGINEERING SERVICES FOR THE EXTENSION OF WYECROFT RD. FROM EAST OF BURLOAK DR. (REGIONAL RD 21) TO BRONTE RD. (REGIONAL RD 25) INCLUDING CROSSING OF BRONTE CREEK & ITS WEST TRIBUTARY, & A NEW WATERMAIN BETWEEN BURLOAK DR. & BRONTE RD. IN TOWN OF OAKVILLE",Services,RFP,P-886-19,Nov 15,2019,AECOM Canada Ltd.,,0
Halton Region,"ENGINEERING SERVICES FOR THE EXTENSION OF WYECROFT RD. FROM EAST OF BURLOAK DR. (REGIONAL RD 21) TO BRONTE RD. (REGIONAL RD 25) INCLUDING CROSSING OF BRONTE CREEK & ITS WEST TRIBUTARY, & A NEW WATERMAIN BETWEEN BURLOAK DR. & BRONTE RD. IN TOWN OF OAKVILLE",Services,RFP,P-886-19,Nov 15,2019,Associated Engineering (Ont.) Ltd.,,0
Halton Region,"ENGINEERING SERVICES FOR THE EXTENSION OF WYECROFT RD. FROM EAST OF BURLOAK DR. (REGIONAL RD 21) TO BRONTE RD. (REGIONAL RD 25) INCLUDING CROSSING OF BRONTE CREEK & ITS WEST TRIBUTARY, & A NEW WATERMAIN BETWEEN BURLOAK DR. & BRONTE RD. IN TOWN OF OAKVILLE",Services,RFP,P-886-19,Nov 15,2019,Morrison Hershfield Limited,,0
Halton Region,"ENGINEERING SERVICES FOR THE EXTENSION OF WYECROFT RD. FROM EAST OF BURLOAK DR. (REGIONAL RD 21) TO BRONTE RD. (REGIONAL RD 25) INCLUDING CROSSING OF BRONTE CREEK & ITS WEST TRIBUTARY, & A NEW WATERMAIN BETWEEN BURLOAK DR. & BRONTE RD. IN TOWN OF OAKVILLE",Services,RFP,P-886-19,Nov 15,2019,Stantec Consulting Ltd.,,0
Halton Region,"ENGINEERING SERVICES FOR THE EXTENSION OF WYECROFT RD. FROM EAST OF BURLOAK DR. (REGIONAL RD 21) TO BRONTE RD. (REGIONAL RD 25) INCLUDING CROSSING OF BRONTE CREEK & ITS WEST TRIBUTARY, & A NEW WATERMAIN BETWEEN BURLOAK DR. & BRONTE RD. IN TOWN OF OAKVILLE",Services,RFP,P-886-19,Nov 15,2019,WSP Canada Inc.,,1
Halton Region,Watermain Replacement on Majestic Drive in the City of Burlington,Construction,RFT,W-3099A-19,Aug 7,2019,Alwahesh Contracting Inc.,"$1,923,490.00",0
Halton Region,Watermain Replacement on Majestic Drive in the City of Burlington,Construction,RFT,W-3099A-19,Aug 7,2019,Atlantis Underground Services LTD.,"$1,453,816.00",0
Halton Region,Watermain Replacement on Majestic Drive in the City of Burlington,Construction,RFT,W-3099A-19,Aug 7,2019,DESO Construction Limited,"$1,246,900.00",0
Halton Region,Watermain Replacement on Majestic Drive in the City of Burlington,Construction,RFT,W-3099A-19,Aug 7,2019,DIG-CON INTERNATIONAL LIMITED,"$1,687,236.50",0
Halton Region,Watermain Replacement on Majestic Drive in the City of Burlington,Construction,RFT,W-3099A-19,Aug 7,2019,Howlett Development & Construction Services Ltd,"$1,488,916.00",0
Halton Region,Watermain Replacement on Majestic Drive in the City of Burlington,Construction,RFT,W-3099A-19,Aug 7,2019,King Paving & Construction Ltd.,"$1,213,620.00",1
